REGIONID,PRODUCTGROUP,ITEM,TARGETWEEK,PLANWEEK,PRICE,DISCOUNT
A01,PRODUCT33,ITEM03336,201635,201630,1399,173
A01,PRODUCT33,ITEM00415,201634,201630,849,257
A01,PRODUCT33,ITEM01027,201633,201630,549,101
A01,PRODUCT33,ITEM02221,201633,201630,999,218
A01,PRODUCT33,ITEM03906,201637,201630,1199,418
A01,PRODUCT33,ITEM00441,201634,201630,649,90
A01,PRODUCT33,ITEM01022,201636,201630,1099,373
A01,PRODUCT33,ITEM01631,201637,201630,999,329
A01,PRODUCT33,ITEM00413,201638,201630,849,179
A01,PRODUCT33,ITEM02221,201640,201630,999,218
A01,PRODUCT33,ITEM01013,201639,201630,799,185
A01,PRODUCT33,ITEM02808,201641,201630,899,229
A01,PRODUCT33,ITEM02823,201641,201630,1199,251
A01,PRODUCT33,ITEM02221,201639,201630,999,218
A01,PRODUCT33,ITEM04545,201642,201630,1099,262
A01,PRODUCT33,ITEM03912,201640,201630,799,129
A01,PRODUCT33,ITEM02235,201642,201630,899,173
A01,PRODUCT33,ITEM02218,201641,201630,1499,273
A01,PRODUCT33,ITEM01025,201643,201630,1399,285
A01,PRODUCT33,ITEM04544,201643,201630,1099,262
A01,PRODUCT33,ITEM03356,201641,201630,999,218
A01,PRODUCT33,ITEM02219,201641,201630,1399,285
A01,PRODUCT33,ITEM02810,201638,201630,899,229
A01,PRODUCT33,ITEM03348,201640,201630,999,273
A01,PRODUCT33,ITEM02219,201643,201630,1399,285
A01,PRODUCT33,ITEM01633,201640,201630,799,185
A01,PRODUCT33,ITEM04544,201640,201630,1099,262
A01,PRODUCT33,ITEM02828,201641,201630,1599,262
A01,PRODUCT33,ITEM03351,201639,201630,799,185
A01,PRODUCT33,ITEM02809,201640,201630,999,273
A01,PRODUCT33,ITEM02220,201641,201630,799,185
A01,PRODUCT33,ITEM04545,201639,201630,1099,262
A01,PRODUCT33,ITEM03900,201640,201630,1299,351
A01,PRODUCT33,ITEM01661,201523,201601,1499,162
A01,PRODUCT33,ITEM01661,201526,201601,1499,273
A01,PRODUCT33,ITEM02810,201630,201630,899,229
A01,PRODUCT33,ITEM03351,201631,201630,799,185
A01,PRODUCT33,ITEM02218,201630,201630,1499,273
A01,PRODUCT33,ITEM03345,201631,201630,1299,296
A01,PRODUCT33,ITEM02206,201631,201630,1099,373
A01,PRODUCT33,ITEM04545,201631,201630,1099,318
A01,PRODUCT33,ITEM03912,201632,201630,799,129
A01,PRODUCT33,ITEM02235,201631,201630,899,173
A01,PRODUCT33,ITEM02823,201635,201630,1199,362
A01,PRODUCT33,ITEM02219,201635,201630,1399,396
A01,PRODUCT33,ITEM02808,201634,201630,899,229
A01,PRODUCT33,ITEM00413,201634,201630,849,257
A01,PRODUCT33,ITEM00441,201633,201630,649,90
A01,PRODUCT33,ITEM01027,201634,201630,549,101
A01,PRODUCT33,ITEM04537,201634,201630,1399,173
A01,PRODUCT33,ITEM02216,201634,201630,1499,385
A01,PRODUCT33,ITEM02820,201634,201630,1499,385
A01,PRODUCT33,ITEM03920,201634,201630,1099,373
A01,PRODUCT33,ITEM01636,201637,201630,1299,462
A01,PRODUCT33,ITEM03358,201636,201630,999,329
A01,PRODUCT33,ITEM02217,201642,201630,999,273
A01,PRODUCT33,ITEM01636,201640,201630,1299,351
A01,PRODUCT33,ITEM00421,201641,201630,899,173
A01,PRODUCT33,ITEM02206,201638,201630,1099,318
A01,PRODUCT33,ITEM00421,201639,201630,899,173
A01,PRODUCT33,ITEM03366,201643,201630,1399,340
A01,PRODUCT33,ITEM02810,201643,201630,899,229
A01,PRODUCT33,ITEM01012,201641,201630,899,229
A01,PRODUCT33,ITEM03912,201639,201630,799,129
A01,PRODUCT33,ITEM01025,201638,201630,1399,284
A01,PRODUCT33,ITEM00421,201640,201630,899,173
A01,PRODUCT33,ITEM02220,201640,201630,799,185
A01,PRODUCT33,ITEM01022,201640,201630,1099,262
A01,PRODUCT33,ITEM01053,201639,201630,1099,207
A01,PRODUCT33,ITEM01012,201642,201630,899,229
A01,PRODUCT33,ITEM03366,201642,201630,1399,340
A01,PRODUCT33,ITEM02217,201640,201630,999,273
A01,PRODUCT33,ITEM00421,201631,201630,899,173
A01,PRODUCT33,ITEM02820,201631,201630,1499,273
A01,PRODUCT33,ITEM01053,201632,201630,1099,262
A01,PRODUCT33,ITEM02206,201632,201630,1099,373
A01,PRODUCT33,ITEM02217,201632,201630,999,273
A01,PRODUCT33,ITEM02203,201620,201619,0,262
A01,PRODUCT33,ITEM00430,201631,201630,1099,262
A01,PRODUCT33,ITEM03356,201632,201630,999,218
A01,PRODUCT33,ITEM02219,201632,201630,1399,285
A01,PRODUCT33,ITEM02828,201632,201630,1599,262
A01,PRODUCT33,ITEM03900,201632,201630,1299,407
A01,PRODUCT33,ITEM02235,201633,201630,899,173
A01,PRODUCT33,ITEM04544,201632,201630,1099,262
A01,PRODUCT33,ITEM01013,201632,201630,799,185
A01,PRODUCT33,ITEM02216,201630,201630,1499,273
A01,PRODUCT33,ITEM02219,201630,201630,1399,285
A01,PRODUCT33,ITEM02809,201633,201630,999,273
A01,PRODUCT33,ITEM04545,201632,201630,1099,318
A01,PRODUCT33,ITEM01661,201527,201601,1499,273
A01,PRODUCT33,ITEM01661,201528,201601,1499,273
A01,PRODUCT33,ITEM01661,201529,201601,1499,273
A01,PRODUCT33,ITEM01661,201535,201601,1499,162
A01,PRODUCT33,ITEM01661,201536,201601,1499,162
A01,PRODUCT33,ITEM01661,201537,201601,1499,162
A01,PRODUCT33,ITEM01661,201538,201601,1499,162
A01,PRODUCT33,ITEM02217,201633,201630,999,273
A01,PRODUCT33,ITEM01625,201630,201630,699,140
A01,PRODUCT33,ITEM01025,201632,201630,1399,285
A01,PRODUCT33,ITEM01631,201632,201630,999,273
A01,PRODUCT33,ITEM02218,201631,201630,1499,273
A01,PRODUCT33,ITEM02220,201632,201630,799,185
A01,PRODUCT33,ITEM01625,201632,201630,699,140
A01,PRODUCT33,ITEM01631,201630,201630,999,273
A01,PRODUCT33,ITEM01022,201631,201630,1099,318
A01,PRODUCT33,ITEM03363,201632,201630,1199,362
A01,PRODUCT33,ITEM02812,201620,201619,0,262
A01,PRODUCT33,ITEM02809,201630,201630,999,273
A01,PRODUCT33,ITEM00430,201633,201630,1099,262
A01,PRODUCT33,ITEM01022,201630,201630,1099,318
A01,PRODUCT33,ITEM02810,201631,201630,899,229
A01,PRODUCT33,ITEM02810,201632,201630,899,229
A01,PRODUCT33,ITEM01024,201434,201601,1599,373
A01,PRODUCT33,ITEM01024,201435,201601,1599,373
A01,PRODUCT33,ITEM01024,201436,201601,1599,373
A01,PRODUCT33,ITEM01024,201440,201601,1599,160
A01,PRODUCT33,ITEM01024,201441,201601,1599,160
A01,PRODUCT33,ITEM01024,201442,201601,1599,160
A01,PRODUCT33,ITEM01024,201450,201601,1599,262
A01,PRODUCT33,ITEM01024,201451,201601,1599,262
A01,PRODUCT33,ITEM01024,201452,201601,1599,262
A01,PRODUCT33,ITEM01024,201501,201601,1599,262
A01,PRODUCT33,ITEM01024,201502,201601,1599,262
A01,PRODUCT33,ITEM01024,201506,201601,1599,100
A01,PRODUCT33,ITEM01024,201507,201601,1599,100
A01,PRODUCT33,ITEM01024,201508,201601,1599,100
A01,PRODUCT33,ITEM01024,201509,201601,1599,100
A01,PRODUCT33,ITEM01024,201520,201601,1599,262
A01,PRODUCT33,ITEM01024,201521,201601,1599,262
A01,PRODUCT33,ITEM01024,201522,201601,1599,262
A01,PRODUCT33,ITEM01024,201523,201601,1599,262
A01,PRODUCT33,ITEM01024,201526,201601,1599,373
A01,PRODUCT33,ITEM01024,201527,201601,1599,373
A01,PRODUCT33,ITEM01024,201528,201601,1599,373
A01,PRODUCT33,ITEM01024,201529,201601,1599,373
A01,PRODUCT33,ITEM01024,201535,201601,1599,262
A01,PRODUCT33,ITEM01024,201536,201601,1599,262
A01,PRODUCT33,ITEM01024,201537,201601,1599,262
A01,PRODUCT33,ITEM01024,201538,201601,1599,262
A01,PRODUCT33,ITEM01024,201545,201601,1599,500
A01,PRODUCT33,ITEM01024,201546,201601,1599,500
A01,PRODUCT33,ITEM01024,201547,201601,1599,500
A01,PRODUCT33,ITEM01024,201548,201601,1599,500
A01,PRODUCT33,ITEM01024,201549,201601,1599,500
A01,PRODUCT33,ITEM01024,201551,201601,1599,262
A01,PRODUCT33,ITEM01024,201552,201601,1599,262
A01,PRODUCT33,ITEM01024,201553,201601,1599,262
A01,PRODUCT33,ITEM01024,201601,201601,1599,262
A01,PRODUCT33,ITEM01024,201605,201601,1599,262
A01,PRODUCT33,ITEM01024,201606,201601,1599,262
A01,PRODUCT33,ITEM01024,201607,201601,1599,262
A01,PRODUCT33,ITEM01024,201608,201601,1599,262
A01,PRODUCT33,ITEM01024,201614,201601,1599,262
A01,PRODUCT33,ITEM01024,201615,201601,1599,262
A01,PRODUCT33,ITEM01024,201616,201601,1599,262
A01,PRODUCT33,ITEM01024,201617,201601,1599,262
A01,PRODUCT33,ITEM01024,201618,201601,1599,262
A01,PRODUCT33,ITEM01024,201619,201619,1599,262
A01,PRODUCT33,ITEM01024,201620,201620,1599,263
A01,PRODUCT33,ITEM01024,201623,201623,1599,261
A01,PRODUCT33,ITEM01024,201624,201624,1599,263
A01,PRODUCT33,ITEM02807,201526,201601,549,57
A01,PRODUCT33,ITEM02807,201527,201601,549,57
A01,PRODUCT33,ITEM02807,201528,201601,549,57
A01,PRODUCT33,ITEM04549,201608,201601,1199,251
A01,PRODUCT33,ITEM04549,201609,201601,1199,85
A01,PRODUCT33,ITEM04549,201610,201601,1199,85
A01,PRODUCT33,ITEM04549,201611,201601,1199,85
A01,PRODUCT33,ITEM04549,201612,201601,1199,85
A01,PRODUCT33,ITEM04549,201613,201601,1199,85
A01,PRODUCT33,ITEM04549,201614,201601,1199,196
A01,PRODUCT33,ITEM04549,201615,201601,1199,196
A01,PRODUCT33,ITEM04549,201616,201601,1199,196
A01,PRODUCT33,ITEM04549,201617,201601,1199,140
A01,PRODUCT33,ITEM04549,201618,201601,1199,140
A01,PRODUCT33,ITEM04549,201619,201619,1199,140
A01,PRODUCT33,ITEM04549,201620,201620,1199,140
A01,PRODUCT33,ITEM04549,201623,201623,1199,140
A01,PRODUCT33,ITEM04549,201624,201624,1199,140
A01,PRODUCT33,ITEM04549,201625,201625,1199,307
A01,PRODUCT33,ITEM04549,201626,201626,1199,307
A01,PRODUCT33,ITEM04549,201627,201627,1199,307
A01,PRODUCT33,ITEM04549,201628,201628,1199,307
A01,PRODUCT33,ITEM00430,201525,201601,1099,151
A01,PRODUCT33,ITEM00430,201526,201601,1099,151
A01,PRODUCT33,ITEM00430,201527,201601,1099,151
A01,PRODUCT33,ITEM00430,201530,201601,1099,151
A01,PRODUCT33,ITEM00430,201531,201601,1099,151
A01,PRODUCT33,ITEM00430,201532,201601,1099,151
A01,PRODUCT33,ITEM00430,201533,201601,1099,151
A01,PRODUCT33,ITEM00430,201534,201601,1099,207
A01,PRODUCT33,ITEM00430,201535,201601,1099,207
A01,PRODUCT33,ITEM00430,201536,201601,1099,207
A01,PRODUCT33,ITEM00430,201537,201601,1099,207
A01,PRODUCT33,ITEM00430,201538,201601,1099,207
A01,PRODUCT33,ITEM01010,201451,201601,1699,251
A01,PRODUCT33,ITEM01010,201452,201601,1699,251
A01,PRODUCT33,ITEM01010,201501,201601,1699,251
A01,PRODUCT33,ITEM01010,201502,201601,1699,251
A01,PRODUCT33,ITEM01010,201506,201601,1699,100
A01,PRODUCT33,ITEM01010,201507,201601,1699,100
A01,PRODUCT33,ITEM01010,201508,201601,1699,100
A01,PRODUCT33,ITEM01010,201509,201601,1699,100
A01,PRODUCT33,ITEM01010,201520,201601,1699,251
A01,PRODUCT33,ITEM01010,201521,201601,1699,251
A01,PRODUCT33,ITEM01010,201522,201601,1699,251
A01,PRODUCT33,ITEM01010,201523,201601,1699,251
A01,PRODUCT33,ITEM01010,201526,201601,1699,362
A01,PRODUCT33,ITEM01010,201527,201601,1699,362
A01,PRODUCT33,ITEM01010,201528,201601,1699,362
A01,PRODUCT33,ITEM01010,201529,201601,1699,362
A01,PRODUCT33,ITEM01010,201535,201601,1699,251
A01,PRODUCT33,ITEM04537,201508,201601,1399,100
A01,PRODUCT33,ITEM04537,201509,201601,1399,100
A01,PRODUCT33,ITEM04537,201520,201601,1399,173
A01,PRODUCT33,ITEM04537,201521,201601,1399,173
A01,PRODUCT33,ITEM04537,201522,201601,1399,173
A01,PRODUCT33,ITEM04537,201523,201601,1399,173
A01,PRODUCT33,ITEM02204,201620,201619,0,251
A01,PRODUCT33,ITEM02820,201630,201630,1499,273
A01,PRODUCT33,ITEM01640,201441,201601,1499,173
A01,PRODUCT33,ITEM01640,201442,201601,1499,173
A01,PRODUCT33,ITEM00414,201442,201601,1699,160
A01,PRODUCT33,ITEM01640,201450,201601,1499,174
A01,PRODUCT33,ITEM01640,201451,201601,1499,174
A01,PRODUCT33,ITEM01640,201452,201601,1499,174
A01,PRODUCT33,ITEM01640,201501,201601,1499,174
A01,PRODUCT33,ITEM01640,201502,201601,1499,174
A01,PRODUCT33,ITEM01640,201506,201601,1499,100
A01,PRODUCT33,ITEM01640,201507,201601,1499,100
A01,PRODUCT33,ITEM01640,201508,201601,1499,100
A01,PRODUCT33,ITEM01640,201509,201601,1499,100
A01,PRODUCT33,ITEM01640,201520,201601,1499,173
A01,PRODUCT33,ITEM01640,201521,201601,1499,173
A01,PRODUCT33,ITEM01640,201522,201601,1499,173
A01,PRODUCT33,ITEM01640,201523,201601,1499,173
A01,PRODUCT33,ITEM01640,201526,201601,1499,273
A01,PRODUCT33,ITEM01640,201527,201601,1499,273
A01,PRODUCT33,ITEM01640,201528,201601,1499,273
A01,PRODUCT33,ITEM01640,201529,201601,1499,273
A01,PRODUCT33,ITEM01640,201535,201601,1499,162
A01,PRODUCT33,ITEM01640,201536,201601,1499,162
A01,PRODUCT33,ITEM01640,201537,201601,1499,162
A01,PRODUCT33,ITEM01640,201538,201601,1499,162
A01,PRODUCT33,ITEM01640,201545,201601,1499,400
A01,PRODUCT33,ITEM01640,201546,201601,1499,400
A01,PRODUCT33,ITEM01640,201547,201601,1499,400
A01,PRODUCT33,ITEM01640,201548,201601,1499,400
A01,PRODUCT33,ITEM01640,201549,201601,1499,400
A01,PRODUCT33,ITEM01640,201551,201601,1499,162
A01,PRODUCT33,ITEM01640,201552,201601,1499,162
A01,PRODUCT33,ITEM01640,201553,201601,1499,162
A01,PRODUCT33,ITEM01640,201601,201601,1499,162
A01,PRODUCT33,ITEM01640,201605,201601,1499,162
A01,PRODUCT33,ITEM01640,201606,201601,1499,162
A01,PRODUCT33,ITEM01640,201607,201601,1499,162
A01,PRODUCT33,ITEM01640,201608,201601,1499,162
A01,PRODUCT33,ITEM01640,201617,201601,1499,162
A01,PRODUCT33,ITEM01640,201618,201601,1499,162
A01,PRODUCT33,ITEM01640,201619,201619,1499,162
A01,PRODUCT33,ITEM01640,201620,201620,1499,162
A01,PRODUCT33,ITEM01640,201621,201621,1499,162
A01,PRODUCT33,ITEM00414,201450,201601,1699,262
A01,PRODUCT33,ITEM00414,201451,201601,1699,262
A01,PRODUCT33,ITEM00414,201452,201601,1699,262
A01,PRODUCT33,ITEM00414,201501,201601,1699,262
A01,PRODUCT33,ITEM00414,201502,201601,1699,262
A01,PRODUCT33,ITEM00414,201506,201601,1699,100
A01,PRODUCT33,ITEM02202,201619,201619,1599,262
A01,PRODUCT33,ITEM04539,201427,201601,1099,211
A01,PRODUCT33,ITEM04539,201428,201601,1099,211
A01,PRODUCT33,ITEM04539,201431,201601,1099,151
A01,PRODUCT33,ITEM04539,201432,201601,1099,151
A01,PRODUCT33,ITEM04539,201433,201601,1099,151
A01,PRODUCT33,ITEM04539,201437,201601,1099,151
A01,PRODUCT33,ITEM04539,201438,201601,1099,151
A01,PRODUCT33,ITEM04539,201439,201601,1099,151
A01,PRODUCT33,ITEM04539,201440,201601,1099,129
A01,PRODUCT33,ITEM04539,201441,201601,1099,129
A01,PRODUCT33,ITEM04539,201442,201601,1099,129
A01,PRODUCT33,ITEM04539,201449,201601,1099,151
A01,PRODUCT33,ITEM04539,201450,201601,1099,151
A01,PRODUCT33,ITEM04539,201451,201601,1099,151
A01,PRODUCT33,ITEM04539,201452,201601,1099,151
A01,PRODUCT33,ITEM04539,201501,201601,1099,151
A01,PRODUCT33,ITEM04539,201502,201601,1099,151
A01,PRODUCT33,ITEM04549,201536,201601,1199,251
A01,PRODUCT33,ITEM04549,201537,201601,1199,251
A01,PRODUCT33,ITEM04549,201538,201601,1199,251
A01,PRODUCT33,ITEM04549,201539,201601,1199,196
A01,PRODUCT33,ITEM04549,201540,201601,1199,196
A01,PRODUCT33,ITEM04549,201541,201601,1199,196
A01,PRODUCT33,ITEM04549,201542,201601,1199,196
A01,PRODUCT33,ITEM04549,201543,201601,1199,196
A01,PRODUCT33,ITEM04549,201544,201601,1199,196
A01,PRODUCT33,ITEM04549,201545,201601,1199,450
A01,PRODUCT33,ITEM04549,201546,201601,1199,450
A01,PRODUCT33,ITEM04549,201547,201601,1199,450
A01,PRODUCT33,ITEM04549,201548,201601,1199,450
A01,PRODUCT33,ITEM04549,201549,201601,1199,450
A01,PRODUCT33,ITEM04549,201550,201601,1199,307
A01,PRODUCT33,ITEM04549,201551,201601,1199,307
A01,PRODUCT33,ITEM04549,201552,201601,1199,307
A01,PRODUCT33,ITEM04549,201553,201601,1199,307
A01,PRODUCT33,ITEM04549,201601,201601,1199,307
A01,PRODUCT33,ITEM04549,201602,201601,1199,251
A01,PRODUCT33,ITEM04549,201603,201601,1199,251
A01,PRODUCT33,ITEM04549,201604,201601,1199,251
A01,PRODUCT33,ITEM04549,201606,201601,1199,251
A01,PRODUCT33,ITEM04549,201607,201601,1199,251
A01,PRODUCT33,ITEM03358,201637,201630,999,329
A01,PRODUCT33,ITEM03912,201635,201630,799,151
A01,PRODUCT33,ITEM02216,201637,201630,1499,385
A01,PRODUCT33,ITEM02220,201636,201630,799,240
A01,PRODUCT33,ITEM03358,201635,201630,999,329
A01,PRODUCT33,ITEM01027,201637,201630,549,101
A01,PRODUCT33,ITEM03363,201634,201630,1199,362
A01,PRODUCT33,ITEM01053,201635,201630,1099,318
A01,PRODUCT33,ITEM02218,201635,201630,1499,385
A01,PRODUCT33,ITEM01022,201634,201630,1099,373
A01,PRODUCT33,ITEM00415,201637,201630,849,257
A01,PRODUCT33,ITEM01022,201635,201630,1099,373
A01,PRODUCT33,ITEM01011,201636,201630,1099,318
A01,PRODUCT33,ITEM00438,201640,201630,1299,351
A01,PRODUCT33,ITEM03351,201643,201630,799,185
A01,PRODUCT33,ITEM03358,201643,201630,999,218
A01,PRODUCT33,ITEM02823,201642,201630,1199,251
A01,PRODUCT33,ITEM02217,201641,201630,999,273
A01,PRODUCT33,ITEM01636,201639,201630,1299,351
A01,PRODUCT33,ITEM02809,201642,201630,999,273
A01,PRODUCT33,ITEM03906,201642,201630,1199,362
A01,PRODUCT33,ITEM02810,201639,201630,899,229
A01,PRODUCT33,ITEM00440,201639,201630,949,168
A01,PRODUCT33,ITEM01012,201640,201630,899,229
A01,PRODUCT33,ITEM02810,201641,201630,899,229
A01,PRODUCT33,ITEM02820,201641,201630,1499,273
A01,PRODUCT33,ITEM03900,201639,201630,1299,351
A01,PRODUCT33,ITEM02810,201640,201630,899,229
A01,PRODUCT33,ITEM02808,201642,201630,899,229
A01,PRODUCT33,ITEM00415,201639,201630,849,179
A01,PRODUCT33,ITEM04544,201642,201630,1099,262
A01,PRODUCT33,ITEM03363,201638,201630,1199,307
A01,PRODUCT33,ITEM02828,201638,201630,1599,261
A01,PRODUCT33,ITEM03900,201643,201630,1299,351
A01,PRODUCT33,ITEM01025,201642,201630,1399,285
A01,PRODUCT33,ITEM03358,201641,201630,999,218
A01,PRODUCT33,ITEM02809,201641,201630,999,273
A01,PRODUCT33,ITEM01053,201643,201630,1099,207
A01,PRODUCT33,ITEM02218,201638,201630,1499,272
A01,PRODUCT33,ITEM02802,201640,201630,899,229
A01,PRODUCT33,ITEM01636,201643,201630,1299,351
A01,PRODUCT33,ITEM02218,201643,201630,1499,273
A01,PRODUCT33,ITEM04537,201506,201601,1399,100
A01,PRODUCT33,ITEM04537,201507,201601,1399,100
A01,PRODUCT33,ITEM01636,201636,201630,1299,462
A01,PRODUCT33,ITEM02824,201635,201630,1599,151
A01,PRODUCT33,ITEM01012,201635,201630,899,229
A01,PRODUCT33,ITEM02216,201636,201630,1499,385
A01,PRODUCT33,ITEM01011,201634,201630,1099,318
A01,PRODUCT33,ITEM03921,201636,201630,699,162
A01,PRODUCT33,ITEM02820,201637,201630,1499,385
A01,PRODUCT33,ITEM03920,201636,201630,1099,373
A01,PRODUCT33,ITEM01012,201634,201630,899,229
A01,PRODUCT33,ITEM02218,201634,201630,1499,385
A01,PRODUCT33,ITEM00423,201634,201630,999,329
A01,PRODUCT33,ITEM03363,201637,201630,1199,362
A01,PRODUCT33,ITEM00421,201634,201630,899,229
A01,PRODUCT33,ITEM03356,201630,201630,999,218
A01,PRODUCT33,ITEM01640,201637,201630,1499,162
A01,PRODUCT33,ITEM03363,201636,201630,1199,362
A01,PRODUCT33,ITEM01025,201635,201630,1399,396
A01,PRODUCT33,ITEM04541,201636,201630,1199,418
A01,PRODUCT33,ITEM02220,201637,201630,799,240
A01,PRODUCT33,ITEM03900,201637,201630,1299,462
A01,PRODUCT33,ITEM01661,201637,201630,1499,162
A01,PRODUCT33,ITEM00421,201636,201630,899,229
A01,PRODUCT33,ITEM01012,201633,201630,899,229
A01,PRODUCT33,ITEM03366,201636,201630,1399,451
A01,PRODUCT33,ITEM02217,201452,201601,999,218
A01,PRODUCT33,ITEM01636,201642,201630,1299,351
A01,PRODUCT33,ITEM04541,201643,201630,1199,362
A01,PRODUCT33,ITEM01011,201639,201630,1099,262
A01,PRODUCT33,ITEM02219,201638,201630,1399,284
A01,PRODUCT33,ITEM04544,201639,201630,1099,262
A01,PRODUCT33,ITEM03912,201642,201630,799,129
A01,PRODUCT33,ITEM04544,201638,201630,1099,262
A01,PRODUCT33,ITEM01022,201642,201630,1099,262
A01,PRODUCT33,ITEM03912,201641,201630,799,129
A01,PRODUCT33,ITEM00438,201639,201630,1299,351
A01,PRODUCT33,ITEM03366,201639,201630,1399,340
A01,PRODUCT33,ITEM02221,201642,201630,999,218
A01,PRODUCT33,ITEM00413,201639,201630,849,179
A01,PRODUCT33,ITEM00423,201638,201630,999,273
A01,PRODUCT33,ITEM03921,201639,201630,699,140
A01,PRODUCT33,ITEM03366,201641,201630,1399,340
A01,PRODUCT33,ITEM01013,201642,201630,799,185
A01,PRODUCT33,ITEM03348,201638,201630,999,273
A01,PRODUCT33,ITEM01025,201640,201630,1399,285
A01,PRODUCT33,ITEM02216,201641,201630,1499,273
A01,PRODUCT33,ITEM04545,201630,201630,1099,318
A01,PRODUCT33,ITEM00430,201638,201630,1099,207
A01,PRODUCT33,ITEM00440,201631,201630,949,246
A01,PRODUCT33,ITEM03344,201638,201630,1199,251
A01,PRODUCT33,ITEM00430,201639,201630,1099,207
A01,PRODUCT33,ITEM00413,201631,201630,849,257
A01,PRODUCT33,ITEM03363,201639,201630,1199,307
A01,PRODUCT33,ITEM02828,201634,201630,1599,373
A01,PRODUCT33,ITEM03906,201634,201630,1199,418
A01,PRODUCT33,ITEM03348,201635,201630,999,329
A01,PRODUCT33,ITEM02219,201637,201630,1399,396
A01,PRODUCT33,ITEM01636,201634,201630,1299,462
A01,PRODUCT33,ITEM00413,201633,201630,849,257
A01,PRODUCT33,ITEM03351,201635,201630,799,240
A01,PRODUCT33,ITEM03351,201637,201630,799,240
A01,PRODUCT33,ITEM01631,201635,201630,999,329
A01,PRODUCT33,ITEM02206,201637,201630,1099,373
A01,PRODUCT33,ITEM02807,201633,201630,549,101
A01,PRODUCT33,ITEM01049,201635,201630,1499,162
A01,PRODUCT33,ITEM00421,201635,201630,899,229
A01,PRODUCT33,ITEM03912,201634,201630,799,151
A01,PRODUCT33,ITEM02808,201633,201630,899,229
A01,PRODUCT33,ITEM00440,201635,201630,949,246
A01,PRODUCT33,ITEM03920,201635,201630,1099,373
A01,PRODUCT33,ITEM01625,201635,201630,699,162
A01,PRODUCT33,ITEM00423,201635,201630,999,329
A01,PRODUCT33,ITEM03921,201635,201630,699,162
A01,PRODUCT33,ITEM02218,201637,201630,1499,385
A01,PRODUCT33,ITEM02219,201634,201630,1399,396
A01,PRODUCT33,ITEM02807,201634,201630,549,101
A01,PRODUCT33,ITEM02216,201635,201630,1499,385
A01,PRODUCT33,ITEM00440,201637,201630,949,246
A01,PRODUCT33,ITEM02820,201629,201629,1499,273
A01,PRODUCT33,ITEM00413,201629,201629,849,235
A01,PRODUCT33,ITEM02218,201629,201629,1499,273
A01,PRODUCT33,ITEM01022,201629,201629,1099,318
A01,PRODUCT33,ITEM04532,201629,201629,1099,262
A01,PRODUCT33,ITEM04549,201629,201629,1199,307
A01,PRODUCT33,ITEM00430,201629,201629,1099,262
A01,PRODUCT33,ITEM00441,201631,201630,649,112
A01,PRODUCT33,ITEM02217,201501,201601,999,218
A01,PRODUCT33,ITEM02217,201502,201601,999,218
A01,PRODUCT33,ITEM02217,201503,201601,999,106
A01,PRODUCT33,ITEM02217,201504,201601,999,106
A01,PRODUCT33,ITEM02217,201505,201601,999,106
A01,PRODUCT33,ITEM02217,201506,201601,999,162
A01,PRODUCT33,ITEM02217,201507,201601,999,162
A01,PRODUCT33,ITEM02217,201508,201601,999,162
A01,PRODUCT33,ITEM02217,201509,201601,999,162
A01,PRODUCT33,ITEM02217,201512,201601,999,162
A01,PRODUCT33,ITEM02217,201513,201601,999,162
A01,PRODUCT33,ITEM02217,201514,201601,999,162
A01,PRODUCT33,ITEM02217,201515,201601,999,162
A01,PRODUCT33,ITEM02217,201517,201601,999,106
A01,PRODUCT33,ITEM02217,201518,201601,999,106
A01,PRODUCT33,ITEM02217,201519,201601,999,106
A01,PRODUCT33,ITEM02217,201520,201601,999,106
A01,PRODUCT33,ITEM02217,201521,201601,999,106
A01,PRODUCT33,ITEM02217,201524,201601,999,162
A01,PRODUCT33,ITEM02217,201525,201601,999,162
A01,PRODUCT33,ITEM02217,201526,201601,999,218
A01,PRODUCT33,ITEM02217,201527,201601,999,218
A01,PRODUCT33,ITEM02217,201528,201601,999,218
A01,PRODUCT33,ITEM02217,201529,201601,999,218
A01,PRODUCT33,ITEM02217,201532,201601,999,107
A01,PRODUCT33,ITEM02217,201533,201601,999,107
A01,PRODUCT33,ITEM02217,201534,201601,999,107
A01,PRODUCT33,ITEM02217,201535,201601,999,218
A01,PRODUCT33,ITEM02217,201536,201601,999,218
A01,PRODUCT33,ITEM02217,201537,201601,999,218
A01,PRODUCT33,ITEM02217,201538,201601,999,162
A01,PRODUCT33,ITEM02208,201549,201601,1699,500
A01,PRODUCT33,ITEM02208,201551,201601,1699,251
A01,PRODUCT33,ITEM02208,201552,201601,1699,251
A01,PRODUCT33,ITEM02208,201553,201601,1699,251
A01,PRODUCT33,ITEM02208,201601,201601,1699,251
A01,PRODUCT33,ITEM02208,201605,201601,1699,251
A01,PRODUCT33,ITEM02208,201606,201601,1699,251
A01,PRODUCT33,ITEM02208,201607,201601,1699,251
A01,PRODUCT33,ITEM02208,201608,201601,1699,251
A01,PRODUCT33,ITEM02208,201614,201601,1699,251
A01,PRODUCT33,ITEM02208,201615,201601,1699,251
A01,PRODUCT33,ITEM02208,201616,201601,1699,251
A01,PRODUCT33,ITEM02208,201617,201601,1699,251
A01,PRODUCT33,ITEM02208,201618,201601,1699,251
A01,PRODUCT33,ITEM02208,201619,201619,1699,251
